mpid,formula,num_sites,crystal_system,e_hull,band_gap,formation,space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,total_atom_number,max_atom_number,min_atom_number,average_atom_number
mp-979271,TbAgSe2,8,4,0.032338324,0.4681,-1.400293207,109,34,65,31,45,11,34,29,89,60,68,21,89,78.96,158.92535,79.96535,106.1783875,27.2183875,78.96,494,1629,1135,962.9825,468.9825,494,3,16,13,11.5,4.5,16,4,6,2,4.75,0.75,4,120,194,74,144.75,24.75,120,1.21,2.55,1.34,2.06,0.49,2.55,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,7.5,3.75,10,0,9,9,2.25,3.375,0,11,16,5,13.5,2.5,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,0,0,0,0,0,0,5,5,1.25,1.875,0,1,5,4,2.5,1.25,2,16.33,31.73666667,15.40666667,24.97666667,4.323333333,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,225,211,111.75,97.75,14,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,1.75,2,7.5,2.25,0.12962963,0.148148148,0.555555556,0.166666667,TRUE,0.408814242,0.072443274,4.70734809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,146,65,34,48.66666667
mp-1023948,TeMoSe,6,5,0.028919608,0.4673,-0.499734696,156,34,52,18,42.66666667,6.222222222,34,50,90,40,76.33333333,17.55555556,50,78.96,127.6,48.64,100.84,17.84,78.96,494,2896,2402,1370.886667,1016.742222,494,6,16,10,12.66666667,4.444444444,6,4,5,1,4.666666667,0.444444444,4,120,154,34,137.3333333,11.55555556,120,2.1,2.55,0.45,2.27,0.186666667,2.1,1,2,1,1.666666667,0.444444444,1,0,4,4,2.666666667,1.777777778,0,5,10,5,8.333333333,2.222222222,5,0,0,0,0,0,0,6,16,10,12.66666667,4.444444444,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,15.69,34.76333333,19.07333333,25.45777778,6.511851852,15.69,0,0.799,0.799,0.421,0.280666667,0,0,0,0,0,0,0,14,229,215,131.6666667,78.44444444,14,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,1.666666667,2.666666667,8.333333333,0,0.131578947,0.210526316,0.657894737,0,TRUE,0.049364908,0.009730626,5.022323671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,52,34,42.66666667
mp-1179860,NaCu3SnSe4,9,7,0.213970977,0.4639,-0.402114564,215,11,50,39,31.55555556,6.271604938,34,2,89,87,70,19.11111111,89,22.98976928,118.71,95.72023072,72.01975214,16.54471984,78.96,370.87,1357.77,986.9,769.4733333,392.1977778,494,1,16,15,12.44444444,3.50617284,16,3,5,2,4,0.222222222,4,120,166,46,131.2222222,9.975308642,120,0.93,2.55,1.62,2.087777778,0.410864198,2.55,1,2,1,1.555555556,0.49382716,2,0,4,4,2,1.777777778,4,0,10,10,8.888888889,1.975308642,10,0,0,0,0,0,0,1,16,15,12.44444444,3.50617284,16,0,1,1,0.444444444,0.49382716,0,0,4,4,1.333333333,1.185185185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.777777778,0.691358025,2,11.07,33.285,22.215,22.15759259,7.391728395,25.92,0,0.799,0.799,0.355111111,0.394567901,0.799,0,0,0,0,0,0,14,229,215,122.3333333,96.2962963,14,4,0.577350269,0.5034061,0.463927178,0.45247833,0.446886097,1.555555556,2,8.888888889,0,0.125,0.160714286,0.714285714,0,FALSE,0.48112901,0.053398047,4.777236736,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,124,50,11,31
mp-1080350,CeSe2,9,1,0.079703997,0.4606,-1.836574439,1,34,58,24,42,10.66666667,34,15,89,74,64.33333333,32.88888889,89,78.96,140.116,61.156,99.34533333,27.18044444,78.96,494,1071,577,686.3333333,256.4444444,494,3,16,13,11.66666667,5.777777778,16,4,6,2,4.666666667,0.888888889,4,120,204,84,148,37.33333333,120,1.12,2.55,1.43,2.073333333,0.635555556,2.55,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,1,10,9,7,4,10,0,1,1,0.333333333,0.444444444,0,4,16,12,12,5.333333333,16,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,9,9,3,4,0,0,13,13,4.333333333,5.777777778,0,2,22,20,8.666666667,8.888888889,2,25.92,37.24,11.32,29.69333333,5.031111111,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,194,180,74,80,14,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,2,2.666666667,7,0.333333333,0.166666667,0.222222222,0.583333333,0.027777778,TRUE,0.400239578,0.088942128,4.717243914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,58,34,46
mp-1223909,In2AgTe3I,7,2,0.024004908,0.4591,-0.562990211,8,47,53,6,50.57142857,1.918367347,52,65,96,31,83,9.714285714,90,107.8682,127.6,19.7318,121.02981,7.310065714,127.6,386.85,1234.93,848.08,664.18,213.1971429,722.66,11,17,6,14.57142857,1.918367347,16,5,5,0,5,0,5,138,145,7,140.2857143,2.326530612,138,1.78,2.66,0.88,2.064285714,0.200816327,2.1,1,2,1,1.857142857,0.244897959,2,0,5,5,2.714285714,1.755102041,4,10,10,0,10,0,10,0,0,0,0,0,0,11,17,6,14.57142857,1.918367347,16,0,1,1,0.142857143,0.244897959,0,0,5,5,2.428571429,1.469387755,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.571428571,1.387755102,2,16.33,43.015,26.685,30.30785714,7.449591837,34.76333333,0,1.062,1.062,0.350571429,0.300489796,0.464,0,0,0,0,0,0,64,225,161,146.1428571,27.55102041,152,4,0.553283335,0.476031693,0.439944521,0.432121305,0.429310329,1.857142857,2.714285714,10,0,0.12745098,0.18627451,0.68627451,0,TRUE,0.176012567,0.018111007,4.635271693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.285714286,0,0,0.428571429,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,201,53,47,50.25
mp-20485,InSe,8,6,0,0.459,-0.676726512,194,34,49,15,41.5,7.5,34,75,89,14,82,7,75,78.96,114.818,35.858,96.889,17.929,78.96,429.75,494,64.25,461.875,32.125,429.75,13,16,3,14.5,1.5,13,4,5,1,4.5,0.5,4,120,142,22,131,11,120,1.78,2.55,0.77,2.165,0.385,1.78,2,2,0,2,0,2,1,4,3,2.5,1.5,1,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.5,1.5,13,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,24.26,25.92,1.66,25.09,0.83,24.26,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,139,125,76.5,62.5,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,2.5,10,0,0.137931034,0.172413793,0.689655172,0,FALSE,0.13776291,0.034440728,4.232674762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,49,34,41.5
mp-1224872,GaCuSeS,8,3,0.012278429,0.4579,-0.623734399,24,16,34,18,27.5,5.75,16,64,89,25,78.75,9.75,64,32.065,78.96,46.895,61.0735,14.50425,32.065,302.91,1357.77,1054.86,635.76,361.005,302.91,11,16,5,14,2,11,3,4,1,3.75,0.375,3,105,132,27,119.75,7.375,105,1.81,2.58,0.77,2.21,0.355,1.81,1,2,1,1.75,0.375,1,0,4,4,2.25,1.75,0,0,10,10,7.5,3.75,0,0,0,0,0,0,0,6,16,10,11.5,3,6,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,1,11.07,25.92,14.85,20.40859375,5.44484375,11.07,0,2.202,2.202,0.75025,0.75025,0,0,0,0,0,0,0,14,225,211,93.25,65.875,14,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,1.75,2.25,7.5,0,0.152173913,0.195652174,0.652173913,0,FALSE,0.13776291,0.029834996,4.766225482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110,34,16,27.5
mp-1220978,NaMnCuSe2,5,5,0.005217396,0.4518,-0.753654251,156,11,34,23,26.6,6.88,34,2,89,87,59.2,25.76,89,22.98976928,78.96,55.97023072,59.87876286,16.73188457,78.96,370.87,1519,1148.13,847.128,473.0056,494,1,16,15,10.2,4.96,16,3,4,1,3.8,0.32,4,120,166,46,135.4,13.68,120,0.93,2.55,1.62,1.896,0.5248,2.55,1,2,1,1.6,0.48,2,0,4,4,1.6,1.92,4,0,10,10,7,3.6,10,0,0,0,0,0,0,1,16,15,10.2,4.96,16,0,1,1,0.4,0.48,0,0,2,2,0.8,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,2.2,1.12,2,10.48758621,29.24333333,18.75574713,20.52818391,7.799512644,25.92,0,0.799,0.799,0.3196,0.38352,0.799,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,14,229,215,139.8,100.64,14,4,0.529150262,0.444796018,0.407233601,0.401326025,0.400117033,1.6,1.6,7,0,0.156862745,0.156862745,0.68627451,0,FALSE,0.48112901,0.077461084,4.395092945,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,99,34,11,24.75
mp-1226811,Cd4Te3Se,8,5,0.025137793,0.4507,-0.672325077,160,34,52,18,47.75,3.4375,48,70,90,20,79.875,9.875,70,78.96,127.6,48.64,113.9255,10.255875,112.411,494,722.66,228.66,629.8575,69.601875,594.22,12,16,4,14,2,12,4,5,1,4.875,0.21875,5,120,144,24,138.75,5.25,144,1.69,2.55,0.86,1.95125,0.26125,1.69,2,2,0,2,0,2,0,4,4,2,2,0,10,10,0,10,0,10,0,0,0,0,0,0,12,16,4,14,2,12,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,19.495,34.76333333,15.26833333,26.02375,6.5546875,19.495,0,0.799,0.799,0.273875,0.273875,0,0,0,0,0,0,0,14,194,180,155.75,38.25,194,3,0.637377439,0.564294679,0.521835792,0.509034206,0.502746814,2,2,10,0,0.142857143,0.142857143,0.714285714,0,TRUE,0.168812602,0.020581178,5.012768913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134,52,34,44.66666667
mp-1215542,Zn2GaCuSe4,8,4,0.004240068,0.4497,-0.828471706,121,29,34,5,32,2,34,64,89,25,79,10,89,63.546,78.96,15.414,72.483625,6.476375,78.96,302.91,1357.77,1054.86,627.755,214.96625,494,11,16,5,14,2,16,4,4,0,4,0,4,120,132,12,122.25,2.4375,120,1.65,2.55,0.9,2.15125,0.39875,2.55,1,2,1,1.875,0.21875,2,0,4,4,2.125,1.875,4,10,10,0,10,0,10,0,0,0,0,0,0,11,16,5,14,2,16,0,1,1,0.125,0.21875,0,0,5,5,1.625,1.21875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.75,1.0625,2,11.07,25.92,14.85,20.1909375,5.7290625,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,225,211,91.625,84.53125,14,4,0.58630197,0.524792057,0.503277073,0.500564837,0.500048902,1.875,2.125,10,0,0.133928571,0.151785714,0.714285714,0,FALSE,0.183313517,0.037890932,4.972455878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.25,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,124,34,29,31
mp-1008524,BeSe,4,6,0.49903558,0.4488,-0.530352284,194,4,34,30,19,15,4,67,89,22,78,11,67,9.012182,78.96,69.947818,43.986091,34.973909,9.012182,494,1560,1066,1027,533,494,2,16,14,9,7,2,2,4,2,3,1,2,96,120,24,108,12,96,1.57,2.55,0.98,2.06,0.49,1.57,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,0,0,0,0,0,2,16,14,9,7,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,7.89,25.92,18.03,16.905,9.015,7.89,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,194,180,104,90,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,2,5,0,0.222222222,0.222222222,0.555555556,0,TRUE,0.213450798,0.053362699,5.238687096,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,34,4,19
mp-1078410,Ba2ZnTeO6,10,7,0,0.4444,-2.364907931,225,8,56,48,24.2,19.44,8,9,90,81,69.9,24.54,87,15.9994,137.327,121.3276,56.36304,48.436368,15.9994,54.8,1000,945.2,374.414,383.5368,54.8,2,16,14,12.8,4.48,16,2,6,4,3.3,1.56,2,66,215,149,108.6,51.12,66,0.89,3.44,2.55,2.617,0.9876,3.44,2,2,0,2,0,2,0,4,4,2.8,1.68,4,0,10,10,2,3.2,0,0,0,0,0,0,0,2,16,14,6.8,2.88,6,0,0,0,0,0,0,0,2,2,1.4,0.84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.4,0.84,2,9.105,63.59,54.485,23.05333333,18.55666667,9.105,0,0.464,0.464,0.0464,0.08352,0,0,0,0,0,0,0,12,229,217,87.6,90.72,12,4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,2,2.8,2,0,0.294117647,0.411764706,0.294117647,0,TRUE,0.803211356,0.160466559,5.664317462,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,56,8,36.5
mp-628773,SnSe,4,3,0.075878041,0.4429,-0.377668267,63,34,50,16,42,8,34,80,89,9,84.5,4.5,80,78.96,118.71,39.75,98.835,19.875,78.96,494,505.08,11.08,499.54,5.54,494,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,139,19,129.5,9.5,120,1.96,2.55,0.59,2.255,0.295,1.96,2,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,25.92,33.285,7.365,29.6025,3.6825,25.92,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,141,127,77.5,63.5,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,3,10,0,0.133333333,0.2,0.666666667,0,TRUE,0.083345821,0.020836455,4.989308312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,50,34,42
mp-1101266,Tm2TeO2,10,6,0,0.442,-3.269504955,194,8,69,61,41.2,26.56,8,37,90,53,67.6,24.48,37,15.9994,168.93421,152.93481,99.493444,66.7952352,15.9994,54.8,1818,1763.2,893.652,739.4784,54.8,3,16,13,10.8,6.24,3,2,6,4,4.2,1.76,2,66,190,124,130,51.2,66,1.25,3.44,2.19,2.296,0.9152,1.25,2,2,0,2,0,2,0,4,4,2.4,1.92,0,0,10,10,2,3.2,0,0,13,13,5.2,6.24,0,6,16,10,11.6,4.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,0,0,0,0,0,0,0,0,1,1,0.4,0.48,0,1,2,1,1.6,0.48,1,9.105,34.76333333,25.65833333,22.50666667,10.72133333,9.105,0,0.464,0.464,0.0928,0.14848,0,0,0,0,0,0,0,12,194,182,112.8,80.64,12,3,0.6,0.514256318,0.460906324,0.441881842,0.428730313,2,2.4,2,5.2,0.172413793,0.206896552,0.172413793,0.448275862,TRUE,0.698511981,0.153915656,5.116433145,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,69,8,43
mp-961646,TiTeOs,3,7,0.248909515,0.4377,-0.439745287,216,22,76,54,50,18.66666667,22,43,90,47,63.33333333,17.77777778,43,47.867,190.23,142.363,121.899,49.35466667,47.867,722.66,3306,2583.34,1989.886667,877.4088889,722.66,4,16,12,9.333333333,4.444444444,4,4,6,2,5,0.666666667,4,138,160,22,147.3333333,8.444444444,138,1.54,2.2,0.66,1.946666667,0.271111111,1.54,2,2,0,2,0,2,0,4,4,1.333333333,1.777777778,0,2,10,8,6,2.666666667,2,0,14,14,4.666666667,6.222222222,0,4,22,18,14,6.666666667,4,0,0,0,0,0,0,0,2,2,0.666666667,0.888888889,0,0,8,8,4,2.666666667,0,0,0,0,0,0,0,2,8,6,4.666666667,2.222222222,2,14.09,34.76333333,20.67333333,21.84777778,8.61037037,14.09,0,0.464,0.464,0.154666667,0.206222222,0,0,2.25E-05,2.25E-05,7.51E-06,1.00E-05,0,152,194,42,180,18.66666667,152,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,2,1.333333333,6,4.666666667,0.142857143,0.095238095,0.428571429,0.333333333,FALSE,0.103179905,0.020120252,4.530266041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,150,76,22,50
