mpid,formula,m_n,m_p,e_hull,band_gap,formation,space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,1,2,3,4
mp-541837,Bi2Se3,,,0,0.3769,-0.689239791,166,34,83,49,53.6,23.52,34,86,89,3,87.8,1.44,89,78.96,208.9804,130.0204,130.96816,62.409792,78.96,494,544.4,50.4,514.16,24.192,494,15,16,1,15.6,0.48,16,4,6,2,4.8,0.96,4,120,148,28,131.2,13.44,120,2.02,2.55,0.53,2.338,0.2544,2.55,2,2,0,2,0,2,3,4,1,3.6,0.48,4,10,10,0,10,0,10,0,14,14,5.6,6.72,0,16,29,13,21.2,6.24,16,0,0,0,0,0,0,2,3,1,2.4,0.48,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2.4,0.48,2,25.92,32.95,7.03,28.732,3.3744,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,12,14,2,13.2,0.96,14,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,2,3.6,10,5.6,0.094339623,0.169811321,0.471698113,0.264150943,TRUE,0.067815945,0.016275827,5.101896705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,117,83,34,58.5
mp-14796,KPt2Se3,,,0,0.9439,-0.757366246,166,19,78,59,46.16666667,21.22222222,34,3,89,86,66,23,89,39.0983,195.084,155.9857,111.0243833,56.03974444,78.96,336.53,2041.4,1704.87,983.555,705.23,494,1,16,15,11.5,4.5,16,4,6,2,4.666666667,0.888888889,4,120,203,83,139.1666667,21.27777778,120,0.82,2.55,1.73,2.171666667,0.450555556,2.55,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,8,2.666666667,10,0,14,14,4.666666667,6.222222222,0,1,24,23,16.16666667,5.222222222,16,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,1,2,1,1.833333333,0.277777778,2,15.02,73.10666667,58.08666667,30.15111111,14.31851852,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.1666667,106.1666667,14,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,1.5,2,8,4.666666667,0.092783505,0.12371134,0.494845361,0.288659794,FALSE,0.526794252,0.069859482,4.984813291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,78,19,43.66666667
mp-14797,RbPt2Se3,,,0,1.006,-0.884477466,166,34,78,44,49.16666667,19.22222222,34,4,89,85,66.16666667,22.83333333,89,78.96,195.084,116.124,118.7526333,50.88757778,78.96,312.46,2041.4,1728.94,979.5433333,707.9044444,494,1,16,15,11.5,4.5,16,4,6,2,4.833333333,0.833333333,4,120,220,100,142,26,120,0.82,2.55,1.73,2.171666667,0.450555556,2.55,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,8,2.666666667,10,0,14,14,4.666666667,6.222222222,0,1,24,23,16.16666667,5.222222222,16,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,1,2,1,1.833333333,0.277777778,2,15.02,90.7225,75.7025,33.08708333,19.21180556,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.1666667,106.1666667,14,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,1.5,2,8,4.666666667,0.092783505,0.12371134,0.494845361,0.288659794,FALSE,0.526794252,0.069859482,4.953563744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,149,78,34,49.66666667
mp-675543,Bi2PbSe4,,,0,0.4549,-0.72074601,166,34,83,49,54.85714286,23.83673469,34,81,89,8,87,2.285714286,89,78.96,208.9804,130.0204,134.4286857,63.39278367,78.96,494,600.61,106.61,523.63,33.86285714,494,14,16,2,15.42857143,0.653061224,16,4,6,2,4.857142857,0.979591837,4,120,148,28,131.7142857,13.3877551,120,2.02,2.55,0.53,2.367142857,0.208979592,2.55,2,2,0,2,0,2,2,4,2,3.428571429,0.653061224,4,10,10,0,10,0,10,0,14,14,6,6.857142857,0,16,29,13,21.42857143,6.204081633,16,0,0,0,0,0,0,2,4,2,2.571428571,0.653061224,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.571428571,0.653061224,2,25.92,32.95,7.03,28.24142857,2.690612245,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,12,225,213,43.57142857,51.83673469,14,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,2,3.428571429,10,6,0.093333333,0.16,0.466666667,0.28,TRUE,0.067815945,0.013022721,5.009512865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,199,83,34,66.33333333
mp-1190284,Bi8Se9,,,0,0.0025,-0.612857848,166,34,83,49,57.05882353,24.41522491,34,86,89,3,87.58823529,1.494809689,89,78.96,208.9804,130.0204,140.1460706,64.78525121,78.96,494,544.4,50.4,517.7176471,25.11280277,494,15,16,1,15.52941176,0.498269896,16,4,6,2,4.941176471,0.996539792,4,120,148,28,133.1764706,13.95155709,120,2.02,2.55,0.53,2.300588235,0.264083045,2.55,2,2,0,2,0,2,3,4,1,3.529411765,0.498269896,4,10,10,0,10,0,10,0,14,14,6.588235294,6.975778547,0,16,29,13,22.11764706,6.477508651,16,0,0,0,0,0,0,2,3,1,2.470588235,0.498269896,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2.470588235,0.498269896,2,25.92,32.95,7.03,29.22823529,3.50283737,25.92,0,0.799,0.799,0.423,0.398117647,0.799,0,0,0,0,0,0,12,14,2,13.05882353,0.996539792,14,2,0.708329093,0.63213282,0.578276706,0.557635634,0.543816743,2,3.529411765,10,6.588235294,0.090425532,0.159574468,0.45212766,0.29787234,FALSE,0.067815945,0.016895322,4.974607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,117,83,34,58.5
mp-15571,K3AuSe2,,,0,2.0524,-1.131437585,167,19,79,60,34,15,19,3,89,86,42.16666667,39.16666667,3,39.0983,196.966569,157.868269,78.6969115,39.5986115,39.0983,336.53,1337.33,1000.8,555.82,260.5033333,336.53,1,16,15,7.666666667,6.666666667,1,4,6,2,4.333333333,0.555555556,4,120,203,83,164.1666667,38.83333333,203,0.82,2.55,1.73,1.683333333,0.863333333,0.82,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,5,5,0,0,14,14,2.333333333,3.888888889,0,1,25,24,10,9,1,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.7,73.10666667,56.40666667,47.97666667,25.13,73.10666667,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,229,215,156.6666667,95.11111111,229,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,1.333333333,1.333333333,5,2.333333333,0.133333333,0.133333333,0.5,0.233333333,FALSE,0.526794252,0.131358364,3.762584489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,79,19,44
mp-771136,Ho2(SeO4)3,,,0,3.8112,-1.7461757,167,8,67,59,19.52941176,16.27681661,8,33,89,56,81,11.29411765,87,15.9994,164.93032,148.93092,44.63137882,40.42161716,15.9994,54.8,1747,1692.2,331.3882353,390.4775087,54.8,3,16,13,14.47058824,2.698961938,16,2,6,4,2.823529412,1.162629758,2,66,192,126,90.35294118,34.38062284,66,1.23,3.44,2.21,3.022941176,0.588788927,3.44,2,2,0,2,0,2,0,4,4,3.529411765,0.830449827,4,0,10,10,1.764705882,2.906574394,0,0,11,11,1.294117647,2.283737024,0,6,16,10,8.588235294,3.653979239,6,0,0,0,0,0,0,0,2,2,1.764705882,0.415224913,2,0,0,0,0,0,0,0,3,3,0.352941176,0.62283737,0,2,3,1,2.117647059,0.207612457,2,9.105,30.73333333,21.62833333,14.61686275,7.781453287,9.105,0,0.799,0.799,0.141,0.232235294,0,0,0,0,0,0,0,12,194,182,33.76470588,37.70242215,12,3,0.737056711,0.710616329,0.706038307,0.705888868,0.705882421,2,3.529411765,1.764705882,1.294117647,0.232876712,0.410958904,0.205479452,0.150684932,TRUE,0.705072289,0.08826263,6.542149153,0,0,0,0,0,0,0,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,109,67,8,36.33333333
mp-651741,Cs2Re2Se5,,,0,0.7002,-0.962711274,167,34,75,41,47.77777778,15.30864198,34,5,89,84,62.55555556,29.38271605,89,78.96,186.207,107.247,114.7805449,39.80060541,78.96,301.59,3459,3157.41,1110.131111,1043.941728,494,1,16,15,10.66666667,5.925925926,16,4,6,2,4.888888889,0.987654321,4,120,244,124,154.4444444,39.80246914,120,0.79,2.55,1.76,2.014444444,0.595061728,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.222222222,1.975308642,4,0,10,10,6.666666667,3.703703704,10,0,14,14,3.111111111,4.839506173,0,1,21,20,13.77777778,5.679012346,16,0,1,1,0.222222222,0.345679012,0,0,2,2,1.111111111,0.987654321,2,0,5,5,1.111111111,1.728395062,0,0,0,0,0,0,0,1,5,4,2.444444444,1.135802469,2,14.655,115.765,101.11,43.38222222,32.17012346,25.92,0,0.799,0.799,0.443888889,0.394567901,0.799,0,0,0,0,0,0,14,229,215,101.7777778,97.5308642,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.222222222,6.666666667,3.111111111,0.129032258,0.161290323,0.483870968,0.225806452,TRUE,0.539019714,0.092012215,4.337000902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,164,75,34,54.66666667
mp-560990,Ca3Fe2(SeO3)6,,,0,1.9936,-1.892164235,167,8,34,26,15.86206897,9.75980975,8,7,89,82,76.93103448,17.49346017,87,15.9994,78.96,62.9606,34.2645931,22.67403282,15.9994,54.8,1811,1756.2,376.462069,399.3046373,54.8,2,16,14,14,3.310344828,16,2,4,2,2.75862069,0.941736029,2,66,176,110,93.10344828,33.64565993,66,1,3.44,2.44,2.892413793,0.679762188,3.44,2,2,0,2,0,2,0,4,4,3.310344828,1.141498216,4,0,10,10,2.482758621,3.595719382,0,0,0,0,0,0,0,2,16,14,7.793103448,3.424494649,6,0,0,0,0,0,0,0,2,2,1.655172414,0.570749108,2,0,4,4,0.275862069,0.513674197,0,0,0,0,0,0,0,0,4,4,1.931034483,0.399524376,2,9.105,37.77,28.665,15.66137931,8.819143876,9.105,0,0.799,0.799,0.165310345,0.262216409,0,0,2.1106628,2.1106628,0.145562952,0.271048255,0,12,229,217,49.4137931,61.09869203,12,4,0.665972687,0.629469378,0.621217678,0.620730526,0.620690707,2,3.310344828,2.482758621,0,0.256637168,0.424778761,0.318584071,0,TRUE,0.77426646,0.105728087,6.251844479,0,0,0,0,0,0,0,0.620689655,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0.206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,34,8,22
mp-556960,Sr3Fe2(SeO3)6,,,0,0.7642,-1.908808836,167,8,38,30,17.72413793,12.07134364,8,8,89,81,77.03448276,17.32223543,87,15.9994,87.62,71.6206,39.18273103,28.77930749,15.9994,54.8,1811,1756.2,369.737931,390.9574316,54.8,2,16,14,14,3.310344828,16,2,5,3,2.862068966,1.070154578,2,66,195,129,95.06896552,36.08561237,66,0.95,3.44,2.49,2.887241379,0.686183115,3.44,2,2,0,2,0,2,0,4,4,3.310344828,1.141498216,4,0,10,10,2.482758621,3.595719382,0,0,0,0,0,0,0,2,16,14,7.793103448,3.424494649,6,0,0,0,0,0,0,0,2,2,1.655172414,0.570749108,2,0,4,4,0.275862069,0.513674197,0,0,0,0,0,0,0,0,4,4,1.931034483,0.399524376,2,9.105,54.23,45.125,17.36413793,11.16777646,9.105,0,0.799,0.799,0.165310345,0.262216409,0,0,2.1106628,2.1106628,0.145562952,0.271048255,0,12,229,217,49.4137931,61.09869203,12,4,0.665972687,0.629469378,0.621217678,0.620730526,0.620690707,2,3.310344828,2.482758621,0,0.256637168,0.424778761,0.318584071,0,TRUE,0.787757332,0.107174573,6.209515006,0,0,0,0,0,0,0,0.620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0.206896552,0,0,0,0.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,38,8,26.5
mp-620609,Ba15(ZrSe3)14,,,0,0.3034,-1.941663789,167,34,56,22,39.83098592,6.898631224,34,9,89,80,63.22535211,30.49394961,89,78.96,137.327,58.367,93.70930986,18.43000992,78.96,494,2128,1634,923.0985915,507.6659393,494,2,16,14,10.67605634,6.298750248,16,4,6,2,4.61971831,0.73318786,4,120,215,95,150.915493,36.57607618,120,0.89,2.55,1.66,1.958732394,0.699527871,2.55,2,2,0,2,0,2,0,4,4,2.366197183,1.932949812,4,0,10,10,6.309859155,4.365800436,10,0,0,0,0,0,0,2,16,14,10.67605634,6.298750248,16,0,0,0,0,0,0,0,2,2,1.183098592,0.966474906,2,0,8,8,1.577464789,2.532830788,0,0,0,0,0,0,0,0,8,8,2.76056338,2.066256695,2,23.195,63.59,40.395,33.34112676,12.78121404,25.92,0,0.799,0.799,0.472647887,0.386106725,0.799,0,0,0,0,0,0,14,229,215,94.91549296,95.73100575,14,3,0.658365966,0.607405997,0.592718967,0.591650515,0.591552295,2,2.366197183,6.309859155,0,0.187335092,0.221635884,0.591029024,0,FALSE,0.497871894,0.100432748,4.506708911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591549296,0,0,0,0,0,0.197183099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,130,56,34,43.33333333
mp-612740,In2Se3,,,0,0.9902,-0.686687468,169,34,49,15,40,7.2,34,75,89,14,83.4,6.72,89,78.96,114.818,35.858,93.3032,17.21184,78.96,429.75,494,64.25,468.3,30.84,494,13,16,3,14.8,1.44,16,4,5,1,4.4,0.48,4,120,142,22,128.8,10.56,120,1.78,2.55,0.77,2.242,0.3696,2.55,2,2,0,2,0,2,1,4,3,2.8,1.44,4,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.8,1.44,16,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,24.26,25.92,1.66,25.256,0.7968,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,139,125,64,60,14,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,2,2.8,10,0,0.135135135,0.189189189,0.675675676,0,TRUE,0.13776291,0.033063098,4.521412463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,49,34,41.5
mp-862787,AlInSe3,,,0,1.6096,-0.863921058,169,13,49,36,32.8,7.92,34,73,89,16,83,7.2,89,26.9815386,114.818,87.8364614,75.73590772,19.50174765,78.96,429.75,933.47,503.72,569.044,145.7704,494,13,16,3,14.8,1.44,16,3,5,2,4,0.4,4,120,142,22,124.6,6.96,120,1.61,2.55,0.94,2.208,0.4104,2.55,2,2,0,2,0,2,1,4,3,2.8,1.44,4,0,10,10,8,3.2,10,0,0,0,0,0,0,3,16,13,12.8,3.92,16,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,16.48,25.92,9.44,23.7,2.888,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,225,211,81.2,80.64,14,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,2,2.8,8,0,0.15625,0.21875,0.625,0,TRUE,0.198203144,0.040603885,4.570831963,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,96,49,13,32
mp-504952,InGaSe3,,,0,1.331,-0.705555897,169,31,49,18,36.4,5.04,34,74,89,15,83.2,6.96,89,69.723,114.818,45.095,84.2842,12.21352,78.96,302.91,494,191.09,442.932,61.2816,494,13,16,3,14.8,1.44,16,4,5,1,4.2,0.32,4,120,142,22,124.8,6.88,120,1.78,2.55,0.77,2.248,0.3624,2.55,2,2,0,2,0,2,1,4,3,2.8,1.44,4,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.8,1.44,16,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,18.8575,25.92,7.0625,24.1755,2.1272,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,139,125,49,42,14,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,2,2.8,10,0,0.135135135,0.189189189,0.675675676,0,TRUE,0.13776291,0.031893657,4.552550427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,49,31,38
mp-1198721,Rb2Mo3SeO12,,,0,2.5069,-1.954158538,173,8,42,34,18.33333333,13.77777778,8,4,89,85,71.72222222,22.29012346,87,15.9994,95.96,79.9606,40.54268889,32.72438519,15.9994,54.8,2896,2841.2,581.3622222,771.5459259,54.8,1,16,15,12.66666667,4.814814815,16,2,5,3,2.944444444,1.259259259,2,66,220,154,100.7777778,46.37037037,66,0.82,3.44,2.62,2.886111111,0.738518519,3.44,1,2,1,1.722222222,0.401234568,2,0,4,4,2.888888889,1.604938272,4,0,10,10,1.388888889,2.160493827,0,0,0,0,0,0,0,1,16,15,6,1.111111111,6,0,1,1,0.277777778,0.401234568,0,0,2,2,1.444444444,0.802469136,2,0,5,5,0.833333333,1.388888889,0,0,0,0,0,0,0,1,6,5,2.555555556,1.148148148,2,9.105,90.7225,81.6175,20.20527778,16.30546296,9.105,0,0.799,0.799,0.044388889,0.083845679,0,0,0,0,0,0,0,12,229,217,72.38888889,87.00617284,12,4,0.698322505,0.671264513,0.666814492,0.666672822,0.666666731,1.722222222,2.888888889,1.388888889,0,0.287037037,0.481481481,0.231481481,0,TRUE,0.820234131,0.115049388,5.85321968,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0.111111111,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,121,42,8,30.25
